names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,cell_type
HU05G02125,-0.1113696,-0.83544743,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU10G01908,-0.1113696,-1.3052673,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU02G01482,-0.1113696,-0.9607435,0.9113232647191551,1.0,0.0037641154328732747,EX-LIKE
HU02G01326,-0.111513026,-1.117803,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU11G00318,-0.111513026,-1.1920043,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU07G00187,-0.111513026,-1.4743608,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU02G02192,-0.111513026,-0.9990394,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU02G00926,-0.111513026,-0.8782463,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU10G01709,-0.111513026,-1.060304,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU06G01654,-0.111513026,-0.9194106,0.9112095364372652,1.0,0.0037641154328732747,EX-LIKE
HU11G01357,-0.11165645,-1.0383486,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU01G02749,-0.11165645,-1.178721,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU02G02728,-0.11165645,-1.3526506,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU05G02305,-0.11165645,-1.131721,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU09G00102,-0.11165645,-1.2695352,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU02G00394,-0.11165645,-1.2519985,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU07G01505,-0.11165645,-1.0086519,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU06G01221,-0.11165645,-1.1834532,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU06G02371,-0.11165645,-1.3822337,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU01G02547,-0.11165645,-1.3317853,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU04G00407,-0.11165645,-1.0813277,0.9110958099743046,1.0,0.0037641154328732747,EX-LIKE
HU09G01840,-0.11172816,-0.24107723,0.9110389474256448,1.0,0.053952321204516936,EX-LIKE
HU06G00276,-0.11172816,-1.0913334,0.9110389474256448,1.0,0.0037641154328732747,EX-LIKE
