names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,cell_type
HU02G00903,12.503957,3.122331,7.102610895514315e-36,6.566363772902984e-32,0.9849624060150376,VAS
HU03G00731,10.609023,4.7355165,2.7056201622889216e-26,9.380046900135406e-23,0.6616541353383458,VAS
HU11G01278,10.078771,2.7040672,6.857895822108997e-24,1.4631056971245616e-20,0.8721804511278195,VAS
HU08G02202,9.946066,3.7203128,2.6235099263953895e-23,5.1973605577554376e-20,0.6842105263157895,VAS
HU07G02269,9.787612,1.8566648,1.272658315443881e-22,2.353145225255736e-19,1.0,VAS
HU05G00063,9.770635,4.292938,1.5050574631428984e-22,2.608923046266768e-19,0.6240601503759399,VAS
HU05G00062,9.5620985,3.3989289,1.1539226646864858e-21,1.882590888534099e-18,0.7593984962406015,VAS
HU02G00171,9.510319,3.7740483,1.9007938758594414e-21,2.9288065637200895e-18,0.6466165413533834,VAS
HU10G01980,9.44043,2.8104823,3.7125493848469736e-21,5.4193451151963585e-18,0.7669172932330827,VAS
HU09G01551,8.997043,3.3863754,2.318793851543249e-19,3.0624641653596193e-16,0.6466165413533834,VAS
HU06G00156,8.6300535,4.3879123,6.13234318165186e-18,7.086689089296431e-15,0.5413533834586466,VAS
HU05G00712,8.57233,2.646597,1.0141120040635205e-17,1.1250558573080697e-14,0.7293233082706767,VAS
HU05G01229,8.532151,3.324657,1.436505962071344e-17,1.5323651099249513e-14,0.631578947368421,VAS
HU02G00921,8.503008,2.3606975,1.8474093273053665e-17,1.8976999145486792e-14,0.8571428571428571,VAS
HU06G00603,8.361248,3.7673712,6.20580861206308e-17,6.14707506627034e-14,0.556390977443609,VAS
HU06G00852,8.200531,2.9944098,2.3932705517929125e-16,2.288874439792291e-13,0.631578947368421,VAS
HU05G01615,8.1201725,4.1071086,4.655207674426656e-16,4.1649091887168804e-13,0.518796992481203,VAS
HU01G00135,8.083955,3.8008568,6.269959251304048e-16,5.434291244841181e-13,0.5488721804511278,VAS
HU09G00512,8.07009,6.7726493,7.024631221852292e-16,5.903883240547676e-13,0.46616541353383456,VAS
HU03G00852,8.006991,1.8913256,1.175484446965136e-15,9.58884151075825e-13,0.9022556390977443,VAS
HU02G00887,7.8001533,2.1489034,6.1831991264430894e-15,4.76363966033053e-12,0.8120300751879699,VAS
HU05G01921,7.7775173,3.195788,7.396174872789563e-15,5.54413270531942e-12,0.556390977443609,VAS
HU05G00105,7.587656,3.4350166,3.257443897539133e-14,2.2586301624561962e-11,0.5112781954887218,VAS
HU04G01770,7.4490094,2.364692,9.404380197807173e-14,6.36171914112639e-11,0.6917293233082706,VAS
HU03G02824,7.3972287,3.7278526,1.3905573818955513e-13,9.182644996874551e-11,0.5263157894736842,VAS
HU03G02410,7.3646894,2.0593345,1.7755985554228006e-13,1.1452610682477064e-10,0.8571428571428571,VAS
HU08G00810,7.3434677,2.03041,2.0812931493556576e-13,1.3119242158495264e-10,0.7669172932330827,VAS
HU06G00580,7.295083,3.1677144,2.9847497049827816e-13,1.839600734837721e-10,0.518796992481203,VAS
HU02G03284,7.2492447,2.723861,4.1910210102056786e-13,2.526912341696837e-10,0.5939849624060151,VAS
HU09G02081,7.2036896,2.754374,5.860480461499349e-13,3.4583069276528604e-10,0.5488721804511278,VAS
HU08G02191,7.142006,2.1640518,9.197879368473471e-13,5.314649672596078e-10,0.6842105263157895,VAS
HU10G02029,7.128141,4.467291,1.0173352898703225e-12,5.758325360112937e-10,0.43609022556390975,VAS
HU03G02738,7.1207843,2.5430498,1.0731467173925631e-12,5.952744841376548e-10,0.6015037593984962,VAS
HU02G03040,7.1066365,3.3652844,1.1890495726231426e-12,6.466331352294678e-10,0.48872180451127817,VAS
HU02G00988,7.0834346,2.3295903,1.406248718341509e-12,7.500443885231106e-10,0.6541353383458647,VAS
HU01G02137,7.0163746,3.860352,2.2769883705069195e-12,1.1694865269631372e-09,0.45112781954887216,VAS
HU08G02237,6.9566717,3.4832003,3.4840543571178003e-12,1.7569135926302215e-09,0.48120300751879697,VAS
HU10G00571,6.8814063,3.9740174,5.926452102894254e-12,2.9351812334602165e-09,0.43609022556390975,VAS
HU11G00257,6.813215,2.0771856,9.544146597944588e-12,4.563912170586089e-09,0.7593984962406015,VAS
HU04G00165,6.768791,2.5294116,1.2986274986387651e-11,6.104649775380704e-09,0.5488721804511278,VAS
HU10G00594,6.6898475,3.7645392,2.234033024683588e-11,1.0326817656599885e-08,0.42857142857142855,VAS
HU06G01646,6.616563,2.2369125,3.6764680098216955e-11,1.6715875451213887e-08,0.5789473684210527,VAS
HU06G00820,6.5976048,3.063876,4.1785288689170574e-11,1.869217712571203e-08,0.45864661654135336,VAS
HU02G00549,6.580062,4.0152783,4.702524802137763e-11,2.0534539510327008e-08,0.42105263157894735,VAS
HU08G00805,6.5560107,5.8842216,5.526618466687837e-11,2.3581655872859562e-08,0.38345864661654133,VAS
HU02G00017,6.470559,3.8536408,9.764085726454912e-11,3.9824546709298086e-08,0.41353383458646614,VAS
HU03G01422,6.4626365,2.2629993,1.0289420453095655e-10,4.1358996560377965e-08,0.5488721804511278,VAS
HU04G01786,6.4507527,8.155554,1.1129608132999048e-10,4.4097097366961224e-08,0.3684210526315789,VAS
HU11G01393,6.4312286,2.5304916,1.2657642483476676e-10,4.9445030180172616e-08,0.5112781954887218,VAS
HU11G00445,6.4272676,1.9026169,1.299180796283883e-10,4.9728692384135764e-08,0.6390977443609023,VAS
HU11G01396,6.4261355,2.0246878,1.3088857198636778e-10,4.9728692384135764e-08,0.6616541353383458,VAS
HU08G00501,6.418779,2.499554,1.3737172393670427e-10,5.14865508565472e-08,0.5037593984962406,VAS
HU04G00256,6.3794484,1.840487,1.7772681119632611e-10,6.57233747804014e-08,0.7443609022556391,VAS
HU08G01535,6.3709598,6.5084996,1.8784870071329684e-10,6.855241729320115e-08,0.3684210526315789,VAS
HU02G01190,6.3664327,2.5938034,1.9347512732575662e-10,6.968873579714104e-08,0.5037593984962406,VAS
HU10G01968,6.3251214,2.952526,2.5303319223579283e-10,8.99727639315348e-08,0.45864661654135336,VAS
HU07G00407,6.322575,2.011665,2.5724000226178454e-10,9.031077800924802e-08,0.6691729323308271,VAS
HU04G01751,6.298524,1.9923066,3.0049303196406547e-10,1.0289104001880686e-07,0.6466165413533834,VAS
HU03G00711,6.292016,2.096812,3.133688093318004e-10,1.0599126740021322e-07,0.5639097744360902,VAS
HU07G01622,6.2238245,30.241909,4.851794375640459e-10,1.6212592410649173e-07,0.3533834586466165,VAS
HU01G01937,6.155067,2.0221772,7.504569645433618e-10,2.4375683768020316e-07,0.7142857142857143,VAS
HU06G00404,6.1539354,1.7935989,7.558351555975291e-10,2.4375683768020316e-07,0.6917293233082706,VAS
HU05G00340,6.1471443,2.6679828,7.889027092548669e-10,2.514967430021119e-07,0.45864661654135336,VAS
HU04G01152,6.1219616,3.2298787,9.243025070678718e-10,2.880396632980609e-07,0.42105263157894735,VAS
HU11G01190,6.101589,3.909556,1.0501906717500387e-09,3.236337586776369e-07,0.38345864661654133,VAS
HU01G00503,6.067918,2.0187986,1.2957923282998981e-09,3.9493187060876566e-07,0.5864661654135338,VAS
HU06G02512,6.0401883,2.7576733,1.5393438599798094e-09,4.5907206404881733e-07,0.43609022556390975,VAS
HU04G00601,5.965489,1.7094244,2.4390259856517557e-09,7.196424011920366e-07,0.7218045112781954,VAS
HU04G00967,5.9504924,3.0505676,2.673369293300939e-09,7.804831299968583e-07,0.42105263157894735,VAS
HU03G00751,5.885413,2.1259322,3.970603835358947e-09,1.1471322643091708e-06,0.518796992481203,VAS
HU02G01083,5.862777,4.5288897,4.551889815547766e-09,1.2773944741793316e-06,0.3533834586466165,VAS
HU09G01737,5.862494,2.2207644,4.559655775869978e-09,1.2773944741793316e-06,0.48120300751879697,VAS
HU07G01667,5.8489122,1.8673719,4.947973782540661e-09,1.3723205285876525e-06,0.6240601503759399,VAS
HU02G03069,5.8458,2.6065984,5.041395116266589e-09,1.384387064848058e-06,0.42857142857142855,VAS
HU10G01007,5.8132606,2.9545434,6.1267626978303736e-09,1.6659388571012296e-06,0.40601503759398494,VAS
HU01G01291,5.80845,2.130578,6.305376061430819e-09,1.6978602433377063e-06,0.5112781954887218,VAS
HU06G02111,5.7832675,1.7405883,7.326343493094644e-09,1.9482698801040415e-06,0.6390977443609023,VAS
HU04G01769,5.7691197,1.5995085,7.968662325043616e-09,2.0655219587391093e-06,0.7669172932330827,VAS
HU05G01922,5.7691197,2.6242323,7.968662325043616e-09,2.0655219587391093e-06,0.42105263157894735,VAS
HU06G01079,5.719037,2.0160801,1.0712931804875184e-08,2.7511404037797518e-06,0.5413533834586466,VAS
HU02G01488,5.702909,1.8817487,1.1777990894881964e-08,2.9969043804545986e-06,0.5939849624060151,VAS
HU04G02091,5.683102,1.7546904,1.322731225549667e-08,3.3350864127836375e-06,0.631578947368421,VAS
HU01G00883,5.6763115,3.0268524,1.3763013982086152e-08,3.438893628767202e-06,0.39097744360902253,VAS
HU10G00659,5.660749,1.7253466,1.507137232491203e-08,3.732183137780671e-06,0.6390977443609023,VAS
HU03G02353,5.6516943,3.6501849,1.5887375218904845e-08,3.8994367406754505e-06,0.3533834586466165,VAS
HU09G00059,5.6231165,2.1664407,1.8754302861462604e-08,4.562724472479521e-06,0.47368421052631576,VAS
HU08G00014,5.5962358,1.7905189,2.190556918375218e-08,5.237508287166955e-06,0.5789473684210527,VAS
HU03G02714,5.594255,1.7429646,2.2157090446385364e-08,5.252366696841864e-06,0.5864661654135338,VAS
HU08G01026,5.551246,1.8175828,2.836400163327116e-08,6.666742248294709e-06,0.5714285714285714,VAS
HU05G01836,5.5399284,1.4459496,3.025955747785601e-08,7.052511148305348e-06,0.8045112781954887,VAS
HU01G01935,5.527478,1.8320451,3.2486630063898054e-08,7.508472373518437e-06,0.6090225563909775,VAS
HU11G01431,5.522385,1.722898,3.344282955902644e-08,7.665594031566928e-06,0.6090225563909775,VAS
HU03G00514,5.5204043,2.1012032,3.38220102251273e-08,7.688962734376276e-06,0.48120300751879697,VAS
HU08G01068,5.517575,1.6447792,3.4370939348302715e-08,7.712512444618692e-06,0.706766917293233,VAS
HU02G01294,5.5170093,2.4006546,3.448175745926511e-08,7.712512444618692e-06,0.42105263157894735,VAS
HU03G00177,5.5141797,1.6753347,3.504106691175014e-08,7.77491192637912e-06,0.7293233082706767,VAS
HU01G01591,5.5042763,2.5549,3.706879320625867e-08,8.095299051776253e-06,0.42857142857142855,VAS
HU11G01413,5.4960704,3.9185529,3.883470511355471e-08,8.403187280929093e-06,0.3458646616541353,VAS
HU03G01216,5.494939,2.273195,3.908459200432136e-08,8.403187280929093e-06,0.45864661654135336,VAS
HU07G00257,5.475132,1.2752882,4.3718528785091616e-08,9.2447536919341e-06,0.8796992481203008,VAS
HU04G02114,5.4740005,5.2825637,4.399882773878857e-08,9.2447536919341e-06,0.3233082706766917,VAS
HU08G01103,5.4723024,1.855272,4.4422545669668275e-08,9.263603790588344e-06,0.5338345864661654,VAS
HU07G00854,5.4440074,1.2605166,5.209507066851304e-08,1.0782513320829918e-05,0.7969924812030075,VAS
HU01G01850,5.439763,1.9430594,5.3351479612583614e-08,1.0960765089296344e-05,0.5112781954887218,VAS
HU09G02039,5.427596,2.0783362,5.711811593867166e-08,1.1648315776169548e-05,0.5037593984962406,VAS
HU04G01771,5.416844,1.8540103,6.066025680875172e-08,1.2280381186793641e-05,0.5037593984962406,VAS
HU07G00998,5.410336,2.299538,6.290661275659043e-08,1.264286162901475e-05,0.43609022556390975,VAS
HU11G00917,5.374401,2.9962459,7.683768027327983e-08,1.5222093302710116e-05,0.37593984962406013,VAS
HU07G01016,5.310454,1.8059589,1.0935264324846227e-07,2.0916521106869662e-05,0.518796992481203,VAS
HU03G01381,5.3011165,1.7505585,1.1509673651697183e-07,2.1864438269165848e-05,0.5488721804511278,VAS
HU01G00242,5.2991357,4.432287,1.1635218158881011e-07,2.1952569771194888e-05,0.3233082706766917,VAS
HU02G02846,5.2801776,3.0435853,1.290585802239049e-07,2.418540353047299e-05,0.3609022556390977,VAS
HU02G00312,5.237735,1.5630649,1.625593115794264e-07,2.966172701746968e-05,0.6390977443609023,VAS
HU08G01503,5.2102885,1.7528379,1.885471829738572e-07,3.4178798168496266e-05,0.5263157894736842,VAS
HU06G02068,5.190765,1.5964093,2.094320438509921e-07,3.7718167118229e-05,0.6165413533834586,VAS
HU05G01614,5.152283,2.1275032,2.573339628068864e-07,4.6046177151283835e-05,0.43609022556390975,VAS
HU08G01719,5.144078,3.8331082,2.6883836387269885e-07,4.779635911544425e-05,0.3233082706766917,VAS
HU11G00461,5.131911,1.7528944,2.8681563146068656e-07,5.066771680612829e-05,0.5488721804511278,VAS
HU01G00713,5.1163483,3.316974,3.1150764420968734e-07,5.468142096301062e-05,0.3383458646616541,VAS
HU03G01787,5.086355,2.868198,3.65009962595529e-07,6.367013404142765e-05,0.3684210526315789,VAS
HU11G01282,5.075037,2.2582111,3.8742020011958675e-07,6.715687031447962e-05,0.39849624060150374,VAS
HU04G01768,5.0555134,1.5921279,4.2923432316709964e-07,7.381409092620745e-05,0.6240601503759399,VAS
HU08G02149,5.0546646,2.6253855,4.311477458101895e-07,7.381409092620745e-05,0.3684210526315789,VAS
HU01G00383,5.032028,29.325676,4.85317322205365e-07,8.257837994702944e-05,0.2857142857142857,VAS
HU11G00603,5.0297647,1.7134105,4.910818868099796e-07,8.304973250411454e-05,0.5112781954887218,VAS
HU10G01281,5.016183,5.708206,5.270810930270804e-07,8.859754009155197e-05,0.2932330827067669,VAS
HU10G00686,5.01109,1.8505557,5.412261551381765e-07,9.042715308889956e-05,0.44360902255639095,VAS
HU06G02626,5.0011864,2.9394572,5.697853655158869e-07,9.434199986741889e-05,0.3458646616541353,VAS
HU08G00289,5.000621,1.424773,5.714604643131918e-07,9.434199986741889e-05,0.6992481203007519,VAS
HU11G01130,4.9777017,1.4590695,6.434377774922645e-07,0.00010559613466714767,0.631578947368421,VAS
HU01G00130,4.9703445,2.0646226,6.683395802017715e-07,0.00010903763680527138,0.41353383458646614,VAS
HU03G00377,4.96412,2.8396764,6.901333827824486e-07,0.0001119347916460305,0.3383458646616541,VAS
HU08G02214,4.937239,2.269504,7.92362214908519e-07,0.0001277684071539987,0.39849624060150374,VAS
HU06G00686,4.9301653,3.1373467,8.215998873134703e-07,0.0001311500077537175,0.3383458646616541,VAS
HU08G01871,4.9298825,1.9787184,8.22790746318617e-07,0.0001311500077537175,0.41353383458646614,VAS
HU09G02050,4.9284678,2.8671362,8.28770020617552e-07,0.0001313482086961589,0.3383458646616541,VAS
HU04G02026,4.9228086,2.4112446,8.531083011992159e-07,0.0001344372655327287,0.3684210526315789,VAS
HU08G02264,4.9080954,3.3724446,9.19652200815378e-07,0.00014410482367013848,0.3157894736842105,VAS
HU04G01712,4.892533,2.484101,9.95465216459159e-07,0.00015510802122749873,0.3684210526315789,VAS
HU05G01468,4.889986,1.595296,1.0084303558847872e-06,0.00015625036827075181,0.5263157894736842,VAS
HU09G02038,4.880932,3.2949538,1.0558578678162603e-06,0.00016269009979935544,0.3233082706766917,VAS
HU09G01487,4.8577294,2.9372656,1.187393939643503e-06,0.00018194680064095333,0.3308270676691729,VAS
HU02G02139,4.8512216,2.6646514,1.2270328090942944e-06,0.00018698766461664975,0.3458646616541353,VAS
HU05G01449,4.844997,2.096742,1.2661374192117404e-06,0.00019189246623954983,0.41353383458646614,VAS
HU04G01735,4.8042517,1.9059517,1.553314097710664e-06,0.00023287117027029873,0.42857142857142855,VAS
HU07G00862,4.7949142,1.9419688,1.627445031439562e-06,0.00024267305347836694,0.43609022556390975,VAS
HU06G00363,4.784162,2.0674772,1.7170219437440656e-06,0.00025466098187027625,0.40601503759398494,VAS
HU10G00616,4.778503,2.694532,1.7660520585901643e-06,0.0002605396481116926,0.3383458646616541,VAS
HU03G00117,4.7436996,1.3205757,2.0984982041749934e-06,0.00030718283789003267,0.8571428571428571,VAS
HU07G02352,4.743134,1.6840044,2.104371343036099e-06,0.00030718283789003267,0.48872180451127817,VAS
HU10G00784,4.7411532,1.6512388,2.1250519072512443e-06,0.00030857756360006943,0.49624060150375937,VAS
HU06G00796,4.738041,2.0641108,2.157944831952753e-06,0.00031172187455317504,0.40601503759398494,VAS
HU04G00093,4.7255907,7.083552,2.294472989254938e-06,0.00032972646817091037,0.2706766917293233,VAS
HU09G01854,4.688807,1.4667686,2.748024799035534e-06,0.000390853681032054,0.5939849624060151,VAS
HU11G01324,4.683714,1.7036315,2.817233005860442e-06,0.00039662922546974293,0.45112781954887216,VAS
HU01G01612,4.67664,4.3909407,2.9161355254017544e-06,0.00040847989291423057,0.2857142857142857,VAS
HU11G01223,4.6732445,1.3652756,2.964783843277562e-06,0.00041320743664976476,0.6466165413533834,VAS
HU06G02211,4.665039,2.3367355,3.0855861111073697e-06,0.0004278936539578145,0.3533834586466165,VAS
HU05G01619,4.656833,2.3003356,3.2111022567899236e-06,0.00044308418453765436,0.3609022556390977,VAS
HU07G00455,4.6506085,1.6554693,3.309573072092687e-06,0.0004544109364083697,0.46616541353383456,VAS
HU07G00310,4.646647,2.1471374,3.3737372014980725e-06,0.0004609389225790593,0.3684210526315789,VAS
HU01G02489,4.6194835,2.3723838,3.846963381587962e-06,0.0005230173009232457,0.3458646616541353,VAS
HU08G00082,4.604487,1.6916224,4.134836756291842e-06,0.0005566975603677391,0.46616541353383456,VAS
HU08G01659,4.6022234,1.70439,4.1800436302693665e-06,0.0005600652661136274,0.48120300751879697,VAS
HU03G00803,4.5948668,2.300761,4.330260001996769e-06,0.0005774026978624056,0.3458646616541353,VAS
HU08G01529,4.5841146,3.2062304,4.55914370319678e-06,0.0006021326219436319,0.3007518796992481,VAS
HU03G00499,4.581285,1.9611264,4.621276036455176e-06,0.0006074459282989777,0.39097744360902253,VAS
HU11G00850,4.5770407,1.8670976,4.715997656077128e-06,0.0006157387247853465,0.40601503759398494,VAS
HU10G00792,4.5764747,3.268554,4.728766842591628e-06,0.0006157387247853465,0.3007518796992481,VAS
HU05G00225,4.5713816,2.534831,4.845189463915517e-06,0.0006275667098714707,0.3458646616541353,VAS
HU03G00310,4.570533,1.3777696,4.864858216057912e-06,0.0006275667098714707,0.6240601503759399,VAS
HU02G00922,4.562044,1.6010755,5.065797922153799e-06,0.0006483383357413815,0.48872180451127817,VAS
HU08G01226,4.5552535,2.473881,5.2322480500407136e-06,0.0006656715581095376,0.3308270676691729,VAS
HU02G01053,4.5478964,3.6224344,5.418475152153351e-06,0.0006862164764610647,0.2857142857142857,VAS
HU09G01357,4.5430865,4.069729,5.543652200022888e-06,0.000698878153489249,0.2781954887218045,VAS
HU10G00195,4.539408,1.5055168,5.6412388410391686e-06,0.0007079627115666124,0.49624060150375937,VAS
HU08G00452,4.5278068,1.9389471,5.959899436982839e-06,0.0007432328907074429,0.40601503759398494,VAS
HU08G01214,4.527241,3.3512163,5.975876496403813e-06,0.0007432328907074429,0.2932330827067669,VAS
HU01G00749,4.525543,2.3588767,6.024053988049566e-06,0.0007458800774935478,0.3533834586466165,VAS
HU02G00766,4.5232797,2.897235,6.0888691230574485e-06,0.0007505546005688815,0.3082706766917293,VAS
HU11G00131,4.5187526,1.5762731,6.220507069948823e-06,0.0007633883344470381,0.47368421052631576,VAS
HU08G00829,4.5000777,3.6755857,6.792866374886508e-06,0.00082995660311664,0.2857142857142857,VAS
HU01G01025,4.490457,3.1298778,7.107045508226488e-06,0.0008607594199592213,0.2932330827067669,VAS
HU05G00126,4.4831004,3.8507216,7.35662832558747e-06,0.0008871134200442107,0.2781954887218045,VAS
HU01G00430,4.46867,1.4984729,7.870750050627407e-06,0.0009446682606212214,0.49624060150375937,VAS
HU02G00030,4.467821,1.775885,7.902038451924404e-06,0.0009446682606212214,0.39097744360902253,VAS
HU09G02088,4.4613132,1.875982,8.145897743509823e-06,0.0009696415189538409,0.37593984962406013,VAS
HU04G00167,4.4536734,1.4353185,8.441348745967108e-06,0.0009962587551889267,0.5939849624060151,VAS
HU08G01211,4.4465995,1.491657,8.724024632313848e-06,0.0010252577253272229,0.45864661654135336,VAS
HU03G00678,4.427642,2.4504797,9.52689707120332e-06,0.0011148881445984136,0.3308270676691729,VAS
HU02G01506,4.4236803,1.7373143,9.70335363517679e-06,0.001130766861645497,0.44360902255639095,VAS
HU05G01943,4.418587,1.892467,9.93481728878603e-06,0.0011528960565041029,0.37593984962406013,VAS
HU02G01242,4.4061375,2.2182384,1.0523025860454615e-05,0.0012160671759987864,0.3383458646616541,VAS
HU06G00525,4.3968,2.184504,1.0985853397617439e-05,0.0012642848298046459,0.3458646616541353,VAS
HU05G00410,4.391707,5.76502,1.1246431746748293e-05,0.0012814538243084935,0.2556390977443609,VAS
HU10G00583,4.3908577,2.2446172,1.1290431137721438e-05,0.0012814538243084935,0.3458646616541353,VAS
HU03G00138,4.3888774,2.7453737,1.1393736337603803e-05,0.0012845742980627703,0.3007518796992481,VAS
HU06G01689,4.3820863,1.3789034,1.1754818940628967e-05,0.001319918636916374,0.5263157894736842,VAS
HU07G02268,4.372183,2.8775036,1.2301033232654021e-05,0.0013756820834986262,0.2932330827067669,VAS
HU07G01413,4.3693533,1.7160679,1.2461490347048525e-05,0.0013880298585357063,0.42105263157894735,VAS
HU08G00120,4.364826,1.3748009,1.2722383337686112e-05,0.0014114212074828971,0.5112781954887218,VAS
HU09G01825,4.3580356,3.5694597,1.3123516000705537e-05,0.001450122375615809,0.2781954887218045,VAS
HU11G01268,4.336531,4.3892994,1.4474901656895516e-05,0.0015931007835476077,0.2631578947368421,VAS
HU08G01649,4.3337016,4.818632,1.46622964906331e-05,0.0016073470085680198,0.2556390977443609,VAS
HU03G02589,4.331438,1.3181417,1.4813875735446011e-05,0.0016112268373435104,0.6616541353383458,VAS
HU05G00253,4.3249297,3.0171626,1.5258033908143463e-05,0.0016530530095404648,0.2857142857142857,VAS
HU01G01273,4.295786,1.3082801,1.7407557760627443e-05,0.0018713124592674502,0.5263157894736842,VAS
HU01G00241,4.2921076,1.1847733,1.7698525816325938e-05,0.0018952456120301154,0.706766917293233,VAS
HU07G00825,4.2878633,2.4515793,1.804001618703212e-05,0.00192438403441283,0.3157894736842105,VAS
HU04G00814,4.281638,1.2780765,1.855224398860647e-05,0.001971442479019159,0.6015037593984962,VAS
HU04G00636,4.2782426,1.2799901,1.8837450309210923e-05,0.0019941094821601716,0.631578947368421,VAS
HU08G00977,4.2751303,3.6341805,1.9102554141931846e-05,0.0020144841791881357,0.2706766917293233,VAS
HU08G00358,4.2564554,1.827759,2.0769341691871226e-05,0.0021737271389586734,0.40601503759398494,VAS
HU08G00675,4.241459,3.6424007,2.2207151565417846e-05,0.0023154712355897143,0.2631578947368421,VAS
HU06G02568,4.221652,1.8865411,2.4251804509649544e-05,0.002519190254963034,0.3684210526315789,VAS
HU03G01225,4.1967525,1.6273997,2.707696260239679e-05,0.002802162529020429,0.41353383458646614,VAS
HU02G03004,4.188264,2.7275548,2.8109658510377935e-05,0.0028982207389789297,0.2932330827067669,VAS
HU05G01774,4.1780777,2.714439,2.9398339959232764e-05,0.003019862810256743,0.2857142857142857,VAS
HU10G01879,4.175531,1.8987485,2.9729176759897917e-05,0.003042578293120918,0.3684210526315789,VAS
HU02G01178,4.1571393,4.3808503,3.222578199469262e-05,0.0032859634692014696,0.24812030075187969,VAS
HU01G02174,4.1554413,2.1576042,3.246602006980294e-05,0.0032983335774211886,0.3157894736842105,VAS
HU10G01146,4.1489334,1.2571133,3.3402788324605237e-05,0.003381118007966884,0.556390977443609,VAS
HU08G01835,4.1412935,2.5875626,3.453523531652919e-05,0.0034830354600143168,0.2932330827067669,VAS
HU05G00112,4.1373324,2.1064322,3.513669212890497e-05,0.0035308556383883303,0.3308270676691729,VAS
HU02G00238,4.120355,2.3051581,3.7828867418851954e-05,0.0037740418628124423,0.3157894736842105,VAS
HU06G00502,4.110169,1.9771928,3.953697258894225e-05,0.003930315178330873,0.3308270676691729,VAS
HU08G02137,4.1084714,2.2408433,3.982867925896148e-05,0.003945172925883202,0.3157894736842105,VAS
HU05G00061,4.1073394,0.6110206,4.0024283861270245e-05,0.003950439547659538,0.9699248120300752,VAS
HU02G03366,4.105076,29.188923,4.041823134840195e-05,0.003975176051233788,0.23308270676691728,VAS
HU06G00131,4.103661,2.4562411,4.066631409261378e-05,0.003985442478299093,0.3007518796992481,VAS
HU05G00548,4.1002655,1.8669597,4.1267621240830605e-05,0.00401599114075241,0.3458646616541353,VAS
HU04G00430,4.075366,2.6308677,4.594207319341038e-05,0.004455256643423905,0.2857142857142857,VAS
HU01G02711,4.0708385,1.1298573,4.684420856939566e-05,0.0045269133263839325,0.6541353383458647,VAS
HU11G01710,4.066594,1.2755251,4.770519477534552e-05,0.004594109642688223,0.5037593984962406,VAS
HU03G02842,4.0252833,1.2840564,5.6906791638335485e-05,0.0054237452442929025,0.49624060150375937,VAS
HU07G00451,4.019907,1.3265226,5.8221098419385486e-05,0.005530007413224851,0.8721804511278195,VAS
HU11G01314,4.0156627,2.021792,5.927896218772838e-05,0.005611269680125074,0.3082706766917293,VAS
HU11G00828,4.008306,2.0611477,6.115583881112662e-05,0.005769242140906791,0.3157894736842105,VAS
HU03G00040,4.003213,4.453657,6.248802523150954e-05,0.005874933490833617,0.24060150375939848,VAS
HU02G00076,3.996422,4.3735905,6.430705039194458e-05,0.006025527171015483,0.24060150375939848,VAS
HU08G00368,3.9865186,1.4528229,6.704985013595759e-05,0.006261372368756847,0.40601503759398494,VAS
HU04G01909,3.9689755,2.459804,7.218226433029548e-05,0.006718037252351494,0.2857142857142857,VAS
HU02G01015,3.949169,1.7511126,7.842298912172859e-05,0.007250205344303808,0.3609022556390977,VAS
HU02G02945,3.949169,1.352416,7.842298912172859e-05,0.007250205344303808,0.45112781954887216,VAS
HU01G02481,3.9460564,1.369581,7.944888477211265e-05,0.007320647239716094,0.47368421052631576,VAS
HU09G01901,3.9389827,1.2112267,8.182784573544752e-05,0.00751488510421403,0.5263157894736842,VAS
HU10G00259,3.9316258,6.807111,8.437329528548721e-05,0.007723080345686428,0.22556390977443608,VAS
HU04G02067,3.918893,1.4518554,8.895658418739474e-05,0.008115825205386161,0.40601503759398494,VAS
HU10G01882,3.889466,1.7715163,0.00010046506121463515,0.009105877362051979,0.37593984962406013,VAS
HU08G01761,3.8843727,1.5192758,0.0001025943835674523,0.009268583805352735,0.39097744360902253,VAS
HU05G02180,3.8818262,3.8068273,0.00010367494997017958,0.009335794602022503,0.24060150375939848,VAS
HU07G00654,3.8676786,1.9653702,0.00010987634720914891,0.009798779710114936,0.3007518796992481,VAS
HU03G02944,3.8487208,1.3391544,0.00011873625196317887,0.010554967782688354,0.45112781954887216,VAS
HU08G01106,3.8410811,1.685982,0.000122493650120904,0.010854189731959335,0.3458646616541353,VAS
HU05G01482,3.8402321,28.813238,0.00012291798977082037,0.01085710333214555,0.21804511278195488,VAS
HU04G00580,3.830046,1.7783605,0.00012811935069595613,0.011280603782705852,0.3308270676691729,VAS
HU06G01870,3.8241038,1.759446,0.00013124855648899303,0.011519552893108296,0.3458646616541353,VAS
HU11G01171,3.8204255,2.1012106,0.00013322162736830703,0.011645878179632379,0.3082706766917293,VAS
HU11G00793,3.8198595,3.382,0.00013352764597523333,0.011645878179632379,0.24812030075187969,VAS
HU01G02529,3.8091075,1.1160058,0.00013946935655119038,0.012125964275696755,0.6090225563909775,VAS
HU02G03121,3.8074098,2.3615344,0.00014042998492362738,0.012171330099552517,0.2857142857142857,VAS
HU06G00136,3.805146,3.172449,0.0001417205196004085,0.012244917791642773,0.24812030075187969,VAS
HU04G01313,3.8040142,1.6776147,0.00014236996780353465,0.012262829369661596,0.3458646616541353,VAS
