names,scores,logfoldchanges,pvals,pvals_adj,pct_in,pct_out,cluster,gene_idx
HU09G01266,19.000515,2.5633056,1.6887713012074996e-80,1.643441124175088e-78,0.44390243902438736,0.12096393132776323,11,19581
HU03G02459,18.89922,2.2705607,1.157521413465771e-79,1.1147172361969847e-77,0.4796747967479638,0.16490785950543224,11,12228
HU02G00264,18.834274,2.9047663,3.955093591926003e-79,3.756661670276291e-77,0.4089430894308922,0.08576153724995873,11,13052
HU09G02039,18.526217,2.5582561,1.2690382980638317e-76,1.169328146073102e-74,0.4365853658536558,0.12687037328712672,11,20354
HU04G01712,18.49109,2.7107236,2.4358034394571734e-76,2.2369870328922088e-74,0.4186991869918676,0.10418963616317183,11,6434
HU10G00524,18.39968,2.3728797,1.3214473288281666e-75,1.1938222040732638e-73,0.4463414634146312,0.1300204756654543,11,16790
HU05G00338,18.195824,2.3971822,5.569494299738381e-74,4.903807123912508e-72,0.43983739837398095,0.13647818554102584,11,337
HU07G02077,18.140917,2.321087,1.514827954039762e-73,1.3253549938578171e-71,0.4569105691056879,0.14860607969758702,11,4417
HU11G01580,18.139877,2.2114878,1.5437595968822735e-73,1.346420516337417e-71,0.46341463414633816,0.1553787998109913,11,27068
HU02G02931,17.927982,2.5000823,7.132102783852659e-72,6.01242768115968e-70,0.4186991869918676,0.11923137501968337,11,15719
HU05G02127,17.888687,2.255598,1.4447372994065462e-71,1.2105676434755456e-69,0.4504065040650376,0.16010395337848268,11,2126
HU05G00315,17.70133,2.3719754,4.0951605753796036e-70,3.3405670164162736e-68,0.43089430894308683,0.12836667191683232,11,314
HU03G02361,17.531466,2.0123074,8.241808328203106e-69,6.549757993774015e-67,0.4813008130081264,0.1892424003780128,11,12130
HU02G00171,17.46626,2.509632,2.589198928184798e-68,2.0343181947083675e-66,0.4178861788617863,0.12419278626554843,11,12959
HU05G01034,17.452085,2.140303,3.318879627326314e-68,2.600257809714557e-66,0.44959349593495634,0.1682154670026762,11,1033
HU03G02586,16.938906,2.0591888,2.324063294059886e-64,1.7327391252890037e-62,0.4520325203252002,0.16939675539454904,11,12355
HU07G00967,16.825176,2.1384108,1.5958359595453152e-63,1.1647502720523505e-61,0.4365853658536558,0.15498503701370037,11,3307
